OGid	Method	OGtype	Species	Sp_geneID	GeneID	GO_status	GeneStart	GeneEnd	Strand	Scaffold	ExonCount	ProtLength	RNAseq_Coverage	RNAseq_status	AnnotStatus_1	AnnotStatus_2	AnnotStatus_3
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg31589.t1	jg31589	-	46767211	46767774	-	Scaffold_4	1	188	18.895204262877442	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg2146.t1	jg2146	-	72438645	72439013	+	Scaffold_5	1	123	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg3356.t1	jg3356	-	173429127	173429495	-	Scaffold_5	1	123	1.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg14461.t1	jg14461	-	123468753	123473862	+	Scaffold_1_Vmt	2	157	0.089058524173028	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg33853.t1	jg33853	-	204581099	204581467	+	Scaffold_4	1	123	4.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg53611.t1	jg53611	-	566385	566840	-	ctg375_VPextra	1	152	1.0197802197802197	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg16286.t1	jg16286	-	238263780	238265205	+	Scaffold_1_Vmt	2	206	49.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg10762.t1	jg10762	-	4026384	4026860	-	ctg78_VPr	1	159	2.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg54615.t1	jg54615	-	49472	49924	-	Scaffold_690	1	151	0.49557522123893805	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg3962.t1	jg3962	-	228973790	228974966	+	Scaffold_5	2	239	10.64030612244898	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg3412.t1	jg3412	-	180002831	180004008	-	Scaffold_5	2	216	24.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg10880.t1	jg10880	-	5822904	5823803	-	ctg142_VPextra	1	300	21.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg47584.t1	jg47584	-	466667848	466668303	-	Scaffold_2	1	152	16.23956043956044	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg45531.t1	jg45531	-	328186914	328187324	-	Scaffold_2	1	137	3.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg40065.t1	jg40065	-	3902693	3903667	-	Scaffold_2	2	281	0.13552361396303902	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg48648.t1	jg48648	-	539267243	539267629	-	Scaffold_2	1	129	179.99740932642487	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg15252.t1	jg15252	-	164928380	164928799	+	Scaffold_1_Vmt	1	140	16.274463007159905	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg44082.t1	jg44082	-	253648892	253649350	-	Scaffold_2	1	153	3.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg27935.t1	jg27935	-	386621876	386623689	+	Scaffold_3	2	278	0.10590182018753447	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg24538.t1	jg24538	-	146719255	146719707	+	Scaffold_3	1	151	2.661504424778761	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg1980.t1	jg1980	-	59578124	59579023	-	Scaffold_5	1	300	3.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg54122.t1	jg54122	-	100522	101037	-	ctg2488_VPextra	1	172	1.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg41906.t1	jg41906	-	123675526	123676221	+	Scaffold_2	1	232	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg24373.t1	jg24373	+	134149744	134150526	-	Scaffold_3	1	261	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg42746.t1	jg42746	-	184630299	184630994	+	Scaffold_2	1	232	8.53956834532374	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg29726.t1	jg29726	-	473936	474631	-	ctg1408_VPextra	1	232	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg37963.t1	jg37963	-	417562076	417562528	-	Scaffold_4	1	151	1.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg3820.t1	jg3820	-	215393475	215395679	-	Scaffold_5	2	669	0.6529038112522686	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg46024.t1	jg46024	+	362050323	362050748	-	Scaffold_2	1	142	27.734117647058824	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg19047.t1	jg19047	-	422922547	422941122	+	Scaffold_1_Vmt	3	319	1.4142126514131899	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg18757.t1	jg18757	-	403607334	403608641	-	Scaffold_1_Vmt	1	436	70.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg25259.t1	jg25259	+	206486940	206488247	+	Scaffold_3	1	436	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg41374.t1	jg41374	-	91606777	91608061	+	Scaffold_2	2	247	0.3886292834890966	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg13823.t1	jg13823	-	90407995	90408870	-	Scaffold_1_Vmt	1	292	9.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg32051.t1	jg32051	-	73467969	73469473	+	Scaffold_4	2	369	1.4700797872340425	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg35254.t1	jg35254	-	301567570	301568775	-	Scaffold_4	2	279	69.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg6127.t1	jg6127	-	413952323	413953528	+	Scaffold_5	2	279	56.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg37564.t1	jg37564	+	401252489	401253181	+	Scaffold_4	1	231	34.57514450867052	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg41224.t1	jg41224	+	80137416	80140285	+	Scaffold_2	3	718	1.6420355524573023	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg27791.t1	jg27791	+	377242284	377242841	+	Scaffold_3	1	186	11.581687612208258	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg49936.t1	jg49936	+	623639017	623704306	+	Scaffold_2	14	1315	463.93775367979293	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg30712.t1	jg30712	-	271000	272451	-	Scaffold_104	1	484	7.957270847691247	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg2520.t1	jg2520	+	102675723	102677129	+	Scaffold_5	1	469	15.356330014224751	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg27374.t1	jg27374	+	355330764	355332041	-	Scaffold_3	1	426	3.476115896632733	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg31855.t1	jg31855	+	59982508	60038986	-	Scaffold_4	15	713	13.32293990580403	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg19807.t1	jg19807	+	473362700	473364097	+	Scaffold_1_Vmt	1	466	34.0722977809592	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg27377.t1	jg27377	+	355357887	355359164	+	Scaffold_3	1	426	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg31839.t1	jg31839	+	58509292	58574357	+	Scaffold_4	12	778	16.649796357488665	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg48284.t1	jg48284	-	514417982	514428031	+	Scaffold_2	3	558	2.285799582047965	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg30711.t1	jg30711	+	270180	270851	-	Scaffold_104	1	224	3.369597615499255	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg27790.t1	jg27790	-	377240553	377242253	+	Scaffold_3	2	523	2.0605882352941176	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg37563.t1	jg37563	-	401250758	401252365	+	Scaffold_4	1	536	7.574362165525825	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg32997.t1	jg32997	-	141039800	141041280	+	Scaffold_4	2	332	34.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg51037.t1	jg51037	-	696707041	696707343	-	Scaffold_2	1	101	120.78145695364239	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg36030.t1	jg36030	-	347606594	347606896	-	Scaffold_4	1	101	1.6754966887417218	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg8124.t1	jg8124	-	588032980	588033282	-	Scaffold_5	1	101	37.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg52848.t1	jg52848	-	827140046	827140288	+	Scaffold_2	1	81	2.4958677685950414	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg49477.t2	jg49477	-	594656601	594657188	+	Scaffold_2	1	196	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg46025.t1	jg46025	-	362050868	362051461	-	Scaffold_2	1	198	27.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg24372.t1	jg24372	+	134149242	134149676	-	Scaffold_3	1	145	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg35013.t1	jg35013	-	279658855	279659232	+	Scaffold_4	1	126	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg6559.t1	jg6559	-	452027156	452028699	+	Scaffold_5	3	298	3.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg16670.t1	jg16670	-	261967367	261967879	-	Scaffold_1_Vmt	1	171	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg17270.t1	jg17270	-	303558995	303559327	-	Scaffold_1_Vmt	1	111	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg14848.t1	jg14848	-	141806769	141807996	+	Scaffold_1_Vmt	2	225	70.24449877750611	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg38212.t1	jg38212	-	1015225	1015725	+	ctg91_VPr	1	167	173.6	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg18228.t1	jg18228	-	374909513	374910669	-	Scaffold_1_Vmt	2	171	4.981833910034602	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg13822.t1	jg13822	-	90407458	90407967	-	Scaffold_1_Vmt	1	170	9.0	Good	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dcat	Dcat_jg29725.t1	jg29725	-	473328	473633	-	ctg1408_VPextra	1	102	0.0	Bad	Annotated	Annotated	Annotated
OG_46	BROC	93.0.0.0.0.1	Dgom	Dgom_jg3504.t1	jg3504	-	835654	835893	-	ctg15	1	80	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg42786.t1	jg42786	-	186568429	186578146	-	Scaffold_2	2	125	2.1487084491098076	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg2574.t1	jg2574	-	107410821	107411168	-	Scaffold_5	1	116	175.72910662824208	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg15770.t1	jg15770	-	204066030	204066356	+	Scaffold_1_Vmt	1	109	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg41137.t1	jg41137	-	73733634	73742517	-	Scaffold_2	2	162	0.3550602274006529	Bad	Annotated	CD_NA	CDCoil_NA
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg43749.t1	jg43749	-	233611563	233612518	+	Scaffold_2	2	142	3.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg3781.t1	jg3781	-	211255236	211255574	-	Scaffold_5	1	113	2.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg3863.t1	jg3863	-	219738220	219739347	-	Scaffold_5	2	138	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg36662.t1	jg36662	-	367244724	367245068	+	Scaffold_4	1	115	7.0	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg5328.t1	jg5328	-	346532925	346533912	+	Scaffold_5	2	199	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg8775.t1	jg8775	-	646746177	646746524	-	Scaffold_5	1	116	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg40794.t1	jg40794	-	50230638	50230982	+	Scaffold_2	1	115	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg5887.t1	jg5887	-	394665681	394669183	+	Scaffold_5	2	184	1.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg33190.t1	jg33190	-	153084579	153084926	-	Scaffold_4	1	116	24.0	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg5494.t1	jg5494	+	361466168	361481347	-	Scaffold_5	5	237	5.163251861123921	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg14283.t1	jg14283	+	116786961	116787449	-	Scaffold_1_Vmt	1	163	2.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg41188.t1	jg41188	-	78154833	78155177	-	Scaffold_2	1	115	16.0	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg3380.t1	jg3380	+	176555698	176556117	+	Scaffold_5	1	140	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg11827.t1	jg11827	+	21326852	21327271	+	Scaffold_1_Vmt	1	140	3.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg36764.t1	jg36764	+	373651121	373651477	-	Scaffold_4	1	119	3.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg49481.t2	jg49481	+	595579582	595580067	-	Scaffold_2	1	123	3.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg10830.t1	jg10830	-	495764	496113	+	ctg142_VPextra	2	86	2.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg5311.t1	jg5311	+	344652171	344746285	-	Scaffold_5	5	286	59.058811653951594	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_m1-g1658.t1	m1-g1658	-	81258067	81258537	-	Scaffold_5	2	157	34.268085106382976	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg48245.t1	jg48245	-	510500226	510500534	+	Scaffold_2	1	103	0.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg35005.t1	jg35005	-	278493126	278493473	+	Scaffold_4	2	90	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg53955.t1	jg53955	-	115079	116315	-	Scaffold_83	2	103	13.81957928802589	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg19086.t1	jg19086	-	426810442	426812168	+	Scaffold_1_Vmt	3	81	12.0	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg15190.t1	jg15190	-	160847391	160849351	+	Scaffold_1_Vmt	2	144	36.0	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg11826.t1	jg11826	-	21326138	21326766	+	Scaffold_1_Vmt	2	111	3.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dcat	Dcat_jg29954.t1	jg29954	-	1927581	1934207	+	ctg500_VPextra	2	131	12.604889827950498	Good	Annotated	CD_NA	CDCoil_NA
OG_47	BROC	30.3.2.2.1.2	Dtil	Dtil_jg18095.t1	jg18095	-	136374631	136375065	-	Scaffold_4	2	104	10.926267281105991	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dtil	Dtil_jg22140.t1	jg22140	-	157206861	157207190	+	Scaffold_2	1	110	53.30395136778115	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dtil	Dtil_jg11380.t1	jg11380	-	105489893	105490282	+	Scaffold_3	1	130	0.7506426735218509	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dsil	Dsil_jg15919.t1	jg15919	-	45372016	45372381	-	Scaffold_14178_HRSCAF_16784	1	122	7.0	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dsil	Dsil_jg6649.t1	jg6649	-	90700747	90701142	-	Scaffold_14804_HRSCAF_18385	1	132	3.0	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dver	Dver_jg15295.t1	jg15295	-	1093029	1093313	+	ctg50	1	95	22.176056338028168	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dver	Dver_jg8898.t1	jg8898	-	412729	413055	+	ctg753	1	109	19.0	Good	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dban	Dban_jg17000.t1	jg17000	-	27588	27929	+	ctg7788	1	114	1.1818181818181819	Bad	Annotated	Annotated	Annotated
OG_47	BROC	30.3.2.2.1.2	Dgom	Dgom_jg22081.t1	jg22081	-	20252	20581	+	ctg13592	2	69	0.6504559270516718	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_47	BROC	30.3.2.2.1.2	Dgom	Dgom_jg1558.t1	jg1558	-	152799	153152	+	ctg561	1	118	59.9971671388102	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dcat	Dcat_jg47516.t1	jg47516	+	462831985	462832872	-	Scaffold_2	1	296	19.88838782412627	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dcat	Dcat_jg47517.t1	jg47517	+	462853254	462854141	+	Scaffold_2	1	296	16.04509582863585	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dcat	Dcat_jg47410.t1	jg47410	+	453014790	453015572	+	Scaffold_2	1	261	4.832480818414322	Bad	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dtil	Dtil_jg10422.t1	jg10422	+	50671371	50672258	-	Scaffold_3	1	296	123.2750845546787	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dsil	Dsil_jg7450.t1	jg7450	+	138405885	138406772	-	Scaffold_14804_HRSCAF_18385	1	296	8.891770011273957	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dver	Dver_jg16855.t1	jg16855	+	695051	695938	+	ctg176	1	296	10.015783540022548	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dver	Dver_jg9813.t1	jg9813	+	10894	11781	+	ctg7360	1	296	17.219842164599775	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dban	Dban_jg9450.t1	jg9450	+	137493	138398	-	ctg2661	1	302	23.062983425414366	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dgom	Dgom_jg19379.t1	jg19379	+	32132	33019	-	ctg15128	1	296	43.65276211950395	Good	Annotated	Annotated	Annotated
OG_48	BROC	3.1.1.2.1.2	Dgom	Dgom_jg19380.t1	jg19380	+	56377	65920	-	ctg15128	3	155	4.843864612805198	Bad	Annotated	Annotated	Annotated
OG_49	BROC	1.0.2.1.1.1	Dcat	Dcat_jg15284.t1	jg15284	+	166326070	166397788	-	Scaffold_1_Vmt	10	465	137.519925262835	Good	Annotated	Annotated	Annotated
OG_49	BROC	1.0.2.1.1.1	Dsil	Dsil_jg17830.t1	jg17830	+	163077451	163096497	+	Scaffold_14178_HRSCAF_16784	7	446	1225.9605166439148	Good	Annotated	Annotated	Annotated
OG_49	BROC	1.0.2.1.1.1	Dsil	Dsil_jg4144.t1	jg4144	+	63126945	63135444	+	Scaffold_3225_HRSCAF_3759	6	387	293.29897635015885	Good	Annotated	Annotated	Annotated
OG_49	BROC	1.0.2.1.1.1	Dver	Dver_jg20814.t1	jg20814	+	202037	216225	-	ctg638	7	299	38.07139836481534	Good	Annotated	Annotated	Annotated
OG_49	BROC	1.0.2.1.1.1	Dban	Dban_jg11893.t1	jg11893	+	98768	122474	-	ctg1601_MOr1	11	457	107.32426389943474	Good	Annotated	Annotated	Annotated
OG_49	BROC	1.0.2.1.1.1	Dgom	Dgom_jg10542.t1	jg10542	+	190581	207870	+	ctg3193	8	451	85.26855225866157	Good	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg48070.t1	jg48070	-	492479314	492479778	-	Scaffold_2	1	155	1.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg50625.t1	jg50625	-	669967327	669968155	-	Scaffold_2	2	123	8.0	Good	Norm_NA	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg45433.t1	jg45433	-	323903750	323904115	+	Scaffold_2	1	122	4.605479452054794	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg24128.t1	jg24128	-	112805566	112805931	-	Scaffold_3	1	122	0.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg4649.t1	jg4649	-	287652755	287653671	+	Scaffold_5	2	152	1.6550218340611353	Bad	Annotated	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg12189.t1	jg12189	-	36440002	36440424	+	Scaffold_1_Vmt	1	141	1.6161137440758293	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg20467.t1	jg20467	-	523692270	523701377	+	Scaffold_1_Vmt	3	173	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg29144.t1	jg29144	-	32558	32998	+	ctg2386_VPextra	1	147	0.525	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg38788.t1	jg38788	-	1958842	1959758	-	ctg176_VPextra	2	152	1.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg21654.t1	jg21654	-	585013772	585014697	-	Scaffold_1_Vmt	2	206	1.0756756756756756	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg50875.t1	jg50875	-	688395844	688396770	+	Scaffold_2	2	152	29.0	Good	Annotated	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg18980.t1	jg18980	-	419369376	419370221	-	Scaffold_1_Vmt	2	130	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg19049.t1	jg19049	-	423068888	423076436	+	Scaffold_1_Vmt	3	150	0.0	Bad	Annotated	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg8264.t1	jg8264	-	599760320	599761233	+	Scaffold_5	2	272	2.225629791894852	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg17514.t1	jg17514	-	324672891	324673415	-	Scaffold_1_Vmt	1	175	4.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg30317.t1	jg30317	-	9060	10100	+	Scaffold_930	2	281	0.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg22323.t1	jg22323	-	1481325	1482245	+	ctg1219_VPextra	2	151	0.0	Bad	Norm_NA	CD_NA	CDCoil_NA
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg53823.t1	jg53823	-	1058862	1059491	+	ctg600_VPextra	1	210	1.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg50575.t1	jg50575	-	667134176	667134586	+	Scaffold_2	1	137	4.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg53232.t1	jg53232	-	67386	67841	+	ctg2660_VPextra	1	152	0.0	Bad	Annotated	Annotated	Annotated
OG_50	BROC	24.0.1.2.0.2	Dcat	Dcat_jg45172.t1	jg45172	-	309455254	309477550	+	Scaffold_2	6	605	15.0	Good	Annotated	Annotated	Annotated
